,Survey_Date,State_FIPS,County_FIPS,Region_Code,Division_Code,County_Name,1_unit_Bldgs,1_unit_Units,1_unit_Value,2_units_Bldgs,2_units_Units,2_units_Value,3-4_units_Bldgs,3-4_units_Units,3-4_units_Value,5+_units_Bldgs,5+_units_Units,5+_units_Value,1_unit_rep_Bldgs,1_unit_rep_Units,1_unit_rep_Value,2_units_rep_Bldgs,2_units_rep_Units,2_units_rep_Value,3-4_units_rep_Bldgs,3-4_units_rep_Units,3-4_units_rep_Value,5+units_rep_Bldgs,5+units_rep_Units,5+units_rep_Value
156,201612,13,207,3,5,Monroe County                 ,106,106,23521882,0,0,0,0,0,0,0,0,0,106,106,23521882,0,0,0,0,0,0,0,0,0
157,201612,13,215,3,5,Muscogee County               ,319,319,58409740,0,0,0,2,7,317963,16,250,22969095,17,17,3225419,0,0,0,0,0,0,0,0,0
158,201612,13,217,3,5,Newton County                 ,327,327,74265851,0,0,0,0,0,0,1,6,700000,327,327,74265851,0,0,0,0,0,0,1,6,700000
159,201612,13,227,3,5,Pickens County                ,116,116,30277022,0,0,0,0,0,0,0,0,0,116,116,30277022,0,0,0,0,0,0,0,0,0
160,201612,13,231,3,5,Pike County                   ,76,76,12912600,0,0,0,0,0,0,0,0,0,76,76,12912600,0,0,0,0,0,0,0,0,0
161,201612,13,235,3,5,Pulaski County                ,9,9,816989,0,0,0,0,0,0,0,0,0,3,3,348000,0,0,0,0,0,0,0,0,0
162,201612,13,245,3,5,Richmond County               ,322,322,49494424,0,0,0,0,0,0,13,276,18480107,290,290,43449783,0,0,0,0,0,0,12,256,17896236
163,201612,13,247,3,5,Rockdale County               ,200,200,45798517,0,0,0,0,0,0,0,0,0,200,200,45798517,0,0,0,0,0,0,0,0,0
164,201612,13,255,3,5,Spalding County               ,195,195,23914353,0,0,0,0,0,0,0,0,0,194,194,23810553,0,0,0,0,0,0,0,0,0
165,201612,13,275,3,5,Thomas County                 ,79,79,16011531,0,0,0,0,0,0,12,160,17957238,79,79,16011531,0,0,0,0,0,0,12,160,17957238
166,201612,13,291,3,5,Union County                  ,155,155,39570410,0,0,0,0,0,0,0,0,0,155,155,39570410,0,0,0,0,0,0,0,0,0
167,201612,15,1,4,9,Hawaii County                 ,792,792,315026390,8,16,14144000,0,0,0,10,170,36603556,792,792,315026390,8,16,14144000,0,0,0,10,170,36603556
168,201612,15,3,4,9,Honolulu County               ,846,846,342926740,0,0,0,0,0,0,17,812,298543569,846,846,342926740,0,0,0,0,0,0,17,812,298543569
169,201612,15,7,4,9,Kauai County                  ,156,156,84014569,0,0,0,4,16,18760000,0,0,0,141,141,74659613,0,0,0,4,16,18760000,0,0,0
170,201612,15,9,4,9,Maui County                   ,256,256,73135490,44,88,26112835,7,27,4085398,23,196,47773840,256,256,73135490,44,88,26112835,7,27,4085398,23,196,47773840
171,201612,16,1,4,8,Ada County                    ,3807,3807,959120375,10,20,3464598,39,156,13528336,41,728,86007047,3768,3768,944325167,10,20,3464598,39,156,13528336,40,723,85408564
172,201612,16,15,4,8,Boise County                  ,57,57,14021100,0,0,0,0,0,0,0,0,0,57,57,14021100,0,0,0,0,0,0,0,0,0
173,201612,16,27,4,8,Canyon County                 ,1444,1444,219617156,1,2,136995,38,152,9844000,11,286,21391535,1395,1395,212965513,1,2,136995,38,152,9844000,11,286,21391535
174,201612,16,45,4,8,Gem County                    ,60,60,8343670,0,0,0,0,0,0,0,0,0,58,58,8133002,0,0,0,0,0,0,0,0,0
175,201612,16,73,4,8,Owyhee County                 ,28,28,4685489,0,0,0,0,0,0,0,0,0,25,25,4135243,0,0,0,0,0,0,0,0,0
176,201612,17,5,2,3,Bond County                   ,15,15,2310975,0,0,0,0,0,0,1,5,150000,0,0,0,0,0,0,0,0,0,0,0,0
177,201612,17,13,2,3,Calhoun County                ,5,5,717602,0,0,0,0,0,0,0,0,0,5,5,717602,0,0,0,0,0,0,0,0,0
178,201612,17,31,2,3,Cook County                   ,1838,1838,634486745,42,84,23268100,152,502,105622774,194,8464,1164529243,1722,1722,594511865,40,80,22572500,152,502,105622774,183,8244,1139889632
179,201612,17,37,2,3,DeKalb County                 ,70,70,14785232,0,0,0,1,4,676000,0,0,0,69,69,14556232,0,0,0,1,4,676000,0,0,0
180,201612,17,39,2,3,De Witt County                ,11,11,2043000,0,0,0,0,0,0,0,0,0,11,11,2043000,0,0,0,0,0,0,0,0,0
181,201612,17,43,2,3,DuPage County                 ,984,984,383305449,6,12,1672777,3,12,1881845,13,78,13987887,914,914,352317704,5,10,1350000,3,12,1881845,13,78,13987887
182,201612,17,63,2,3,Grundy County                 ,72,72,15434238,0,0,0,0,0,0,21,136,6974352,60,60,13507650,0,0,0,0,0,0,0,0,0
183,201612,17,83,2,3,Jersey County                 ,32,32,4989978,0,0,0,0,0,0,0,0,0,18,18,2811452,0,0,0,0,0,0,0,0,0
184,201612,17,93,2,3,Kendall County                ,225,225,42810807,1,2,75000,12,48,4366000,0,0,0,220,220,41877049,1,2,75000,12,48,4366000,0,0,0
185,201612,17,97,2,3,Lake County                   ,621,621,203097937,11,22,1684400,0,0,0,7,205,50104098,473,473,158741623,6,12,500000,0,0,0,7,205,50104098
186,201612,17,111,2,3,McHenry County                ,305,305,70459554,0,0,0,13,52,4160000,10,109,14000000,256,256,65644244,0,0,0,13,52,4160000,10,109,14000000
187,201612,17,119,2,3,Madison County                ,399,399,105367162,2,4,755031,2,8,3323411,12,76,10241308,396,396,104914748,2,4,755031,2,8,3323411,12,76,10241308
188,201612,17,133,2,3,Monroe County                 ,137,137,34251138,0,0,0,0,0,0,1,6,725598,134,134,33701138,0,0,0,0,0,0,1,6,725598
189,201612,17,197,2,3,Will County                   ,1207,1207,315834899,13,26,3360000,5,15,1260000,23,544,72446000,1092,1092,295464617,13,26,3360000,5,15,1260000,23,544,72446000
190,201612,18,3,2,3,Allen County                  ,936,936,234193501,29,58,4497095,0,0,0,25,344,19541406,936,936,234193501,29,58,4497095,0,0,0,25,344,19541406
191,201612,18,11,2,3,Boone County                  ,415,415,127392065,9,18,2740300,0,0,0,0,0,0,415,415,127392065,9,18,2740300,0,0,0,0,0,0
192,201612,18,13,2,3,Brown County                  ,44,44,11067935,0,0,0,0,0,0,0,0,0,42,42,10649561,0,0,0,0,0,0,0,0,0
193,201612,18,19,2,3,Clark County                  ,476,476,87998571,5,10,1213685,0,0,0,1,51,4500000,440,440,82825757,5,10,1213685,0,0,0,1,51,4500000
194,201612,18,47,2,3,Franklin County               ,38,38,8082508,0,0,0,0,0,0,0,0,0,38,38,8082508,0,0,0,0,0,0,0,0,0
195,201612,18,57,2,3,Hamilton County               ,2161,2161,749077097,24,48,6009775,25,87,11719785,27,257,26322072,2153,2153,746804527,24,48,6009775,25,87,11719785,27,257,26322072
196,201612,18,59,2,3,Hancock County                ,407,407,82992191,2,4,250000,0,0,0,5,76,5296525,407,407,82992191,2,4,250000,0,0,0,5,76,5296525
197,201612,18,61,2,3,Harrison County               ,135,135,27803451,0,0,0,0,0,0,0,0,0,135,135,27803451,0,0,0,0,0,0,0,0,0
198,201612,18,63,2,3,Hendricks County              ,850,850,202293966,11,22,1510000,1,3,250000,11,309,25606804,807,807,193529957,11,22,1510000,1,3,250000,11,309,25606804
199,201612,18,69,2,3,Huntington County             ,71,71,15619859,0,0,0,0,0,0,0,0,0,71,71,15619859,0,0,0,0,0,0,0,0,0
200,201612,18,73,2,3,Jasper County                 ,69,69,15768075,0,0,0,0,0,0,1,10,400000,69,69,15768075,0,0,0,0,0,0,1,10,400000
201,201612,18,81,2,3,Johnson County                ,667,667,153863243,11,22,3701100,0,0,0,0,0,0,634,634,150068368,11,22,3701100,0,0,0,0,0,0
202,201612,18,87,2,3,Lagrange County               ,128,128,24462000,0,0,0,0,0,0,0,0,0,128,128,24462000,0,0,0,0,0,0,0,0,0
203,201612,18,89,2,3,Lake County                   ,1034,1034,240247134,12,24,3093831,9,31,4074872,4,33,4927953,1012,1012,235762587,12,24,3093831,9,31,4074872,4,33,4927953
204,201612,18,97,2,3,Marion County                 ,868,868,212119976,44,88,12247154,0,0,0,32,952,123353442,799,799,195309581,42,84,11292680,0,0,0,27,852,85670830
205,201612,18,105,2,3,Monroe County                 ,256,256,63252366,15,30,3572786,1,4,492980,7,175,20130994,170,170,42352574,15,30,3572786,1,4,492980,3,120,14511960
206,201612,18,109,2,3,Morgan County                 ,112,112,24101067,0,0,0,0,0,0,0,0,0,111,111,23922505,0,0,0,0,0,0,0,0,0
207,201612,18,111,2,3,Newton County                 ,14,14,2851731,0,0,0,0,0,0,0,0,0,10,10,2136015,0,0,0,0,0,0,0,0,0
208,201612,18,115,2,3,Ohio County                   ,11,11,1682000,0,0,0,0,0,0,0,0,0,11,11,1682000,0,0,0,0,0,0,0,0,0
209,201612,18,119,2,3,Owen County                   ,36,36,6227254,0,0,0,0,0,0,0,0,0,36,36,6227254,0,0,0,0,0,0,0,0,0
210,201612,18,127,2,3,Porter County                 ,413,413,115190288,8,16,1606600,0,0,0,12,184,23584076,412,412,114565288,8,16,1606600,0,0,0,12,184,23584076
211,201612,18,133,2,3,Putnam County                 ,52,52,13530741,3,6,435000,0,0,0,0,0,0,52,52,13530741,3,6,435000,0,0,0,0,0,0
212,201612,18,145,2,3,Shelby County                 ,62,62,12575726,5,10,1106000,0,0,0,0,0,0,62,62,12575726,5,10,1106000,0,0,0,0,0,0
213,201612,18,151,2,3,Steuben County                ,125,125,31735063,4,8,890000,0,0,0,0,0,0,125,125,31735063,4,8,890000,0,0,0,0,0,0
214,201612,18,157,2,3,Tippecanoe County             ,437,437,99226400,13,26,4680000,0,0,0,8,106,9702240,358,358,86940027,0,0,0,0,0,0,8,106,9702240
215,201612,18,163,2,3,Vanderburgh County            ,322,322,52067819,10,20,1585000,1,4,240000,5,80,1140000,322,322,52067819,10,20,1585000,1,4,240000,5,80,1140000
216,201612,18,167,2,3,Vigo County                   ,61,61,5762000,16,32,2512572,2,7,371438,3,70,9919700,57,57,5132000,12,24,1856000,0,0,0,1,60,8814700
217,201612,18,175,2,3,Washington County             ,33,33,5401278,0,0,0,0,0,0,0,0,0,18,18,3286000,0,0,0,0,0,0,0,0,0
218,201612,18,183,2,3,Whitley County                ,102,102,19974400,0,0,0,0,0,0,2,34,1475000,102,102,19974400,0,0,0,0,0,0,2,34,1475000
219,201612,19,49,2,4,Dallas County                 ,815,815,220834596,0,0,0,0,0,0,13,367,39837155,813,813,220193397,0,0,0,0,0,0,8,342,37534525
220,201612,19,85,2,4,Harrison County               ,32,32,6963553,0,0,0,3,9,1500000,0,0,0,28,28,6698188,0,0,0,0,0,0,0,0,0
221,201612,19,129,2,4,Mills County                  ,3,3,1090000,0,0,0,0,0,0,0,0,0,3,3,1090000,0,0,0,0,0,0,0,0,0
222,201612,19,153,2,4,Polk County                   ,2583,2583,650798797,10,20,2954385,0,0,0,63,2428,307672175,2534,2534,640801237,10,20,2954385,0,0,0,59,2403,304530485
223,201612,19,181,2,4,Warren County                 ,266,266,73769500,7,14,1997100,2,8,800000,1,116,10944453,263,263,73043590,7,14,1997100,2,8,800000,1,116,10944453
224,201612,20,91,2,4,Johnson County                ,1675,1675,544483382,6,12,1631854,8,28,4195764,38,1251,162346827,1636,1636,526476019,6,12,1631854,7,25,3719000,38,1251,162346827
225,201612,20,103,2,4,Leavenworth County            ,236,236,48248406,0,0,0,4,16,1767000,1,42,2195558,235,235,48127241,0,0,0,4,16,1767000,1,42,2195558
226,201612,20,107,2,4,Linn County                   ,37,37,3277875,0,0,0,0,0,0,0,0,0,27,27,1906000,0,0,0,0,0,0,0,0,0
227,201612,20,121,2,4,Miami County                  ,107,107,22683338,0,0,0,0,0,0,0,0,0,59,59,9326241,0,0,0,0,0,0,0,0,0
228,201612,20,209,2,4,Wyandotte County              ,242,242,47985426,15,30,2617500,0,0,0,0,0,0,242,242,47985426,15,30,2617500,0,0,0,0,0,0
229,201612,21,5,3,6,Anderson County               ,77,77,15808841,0,0,0,0,0,0,0,0,0,77,77,15808841,0,0,0,0,0,0,0,0,0
230,201612,21,15,3,6,Boone County                  ,401,401,65496264,2,4,200000,0,0,0,10,151,9248420,401,401,65496264,2,4,200000,0,0,0,10,151,9248420
231,201612,21,17,3,6,Bourbon County                ,26,26,6258015,6,12,975000,0,0,0,0,0,0,26,26,6258015,6,12,975000,0,0,0,0,0,0
232,201612,21,21,3,6,Boyle County                  ,30,30,6182567,1,2,55000,1,3,450000,0,0,0,30,30,6182567,1,2,55000,1,3,450000,0,0,0
233,201612,21,29,3,6,Bullitt County                ,365,365,75481213,0,0,0,0,0,0,0,0,0,161,161,33199873,0,0,0,0,0,0,0,0,0
234,201612,21,35,3,6,Calloway County               ,27,27,4618710,12,24,2013000,10,37,1981000,4,31,2075000,27,27,4618710,12,24,2013000,10,37,1981000,4,31,2075000
235,201612,21,37,3,6,Campbell County               ,163,163,41482105,7,14,1150231,3,11,1184800,10,259,24015797,162,162,40942105,7,14,1150231,3,11,1184800,10,259,24015797
236,201612,21,45,3,6,Casey County                  ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237,201612,21,47,3,6,Christian County              ,65,65,6196590,8,16,1076000,7,27,1505000,3,30,1445000,45,45,4772590,8,16,1076000,7,27,1505000,3,30,1445000
238,201612,21,49,3,6,Clark County                  ,47,47,10240479,3,6,1200000,0,0,0,8,64,4432000,38,38,8647000,0,0,0,0,0,0,8,64,4432000
239,201612,21,67,3,6,Fayette County                ,670,670,110146566,4,8,819556,2,8,1600000,18,679,53142745,345,345,60863704,0,0,0,2,8,1600000,6,384,36249118
240,201612,21,69,3,6,Fleming County                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241,201612,21,77,3,6,Gallatin County               ,14,14,2622500,0,0,0,0,0,0,0,0,0,14,14,2622500,0,0,0,0,0,0,0,0,0
242,201612,21,81,3,6,Grant County                  ,29,29,5234445,0,0,0,1,4,100000,0,0,0,26,26,4568000,0,0,0,1,4,100000,0,0,0
243,201612,21,91,3,6,Hancock County                ,5,5,1020975,0,0,0,0,0,0,0,0,0,5,5,1020975,0,0,0,0,0,0,0,0,0
244,201612,21,99,3,6,Hart County                   ,49,49,4765250,0,0,0,0,0,0,12,60,6812856,0,0,0,0,0,0,0,0,0,0,0,0
245,201612,21,101,3,6,Henderson County              ,36,36,7829919,1,2,99000,2,8,425000,0,0,0,35,35,7656602,1,2,99000,2,8,425000,0,0,0
246,201612,21,103,3,6,Henry County                  ,36,36,6558838,0,0,0,0,0,0,0,0,0,34,34,6230500,0,0,0,0,0,0,0,0,0
247,201612,21,111,3,6,Jefferson County              ,1108,1108,236357025,1,2,165600,4,16,1200000,72,1726,100338897,1108,1108,236357025,1,2,165600,4,16,1200000,72,1726,100338897
248,201612,21,113,3,6,Jessamine County              ,180,180,52158875,0,0,0,4,16,2100000,0,0,0,160,160,43751830,0,0,0,4,16,2100000,0,0,0
249,201612,21,115,3,6,Johnson County                ,3,3,1299139,0,0,0,0,0,0,0,0,0,3,3,1299139,0,0,0,0,0,0,0,0,0
250,201612,21,117,3,6,Kenton County                 ,308,308,58594287,0,0,0,0,0,0,6,41,4783494,308,308,58594287,0,0,0,0,0,0,6,41,4783494
251,201612,21,121,3,6,Knox County                   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
252,201612,21,123,3,6,Larue County                  ,21,21,4769674,1,2,213550,0,0,0,0,0,0,21,21,4769674,1,2,213550,0,0,0,0,0,0
253,201612,21,137,3,6,Lincoln County                ,28,28,5663294,0,0,0,0,0,0,0,0,0,28,28,5663294,0,0,0,0,0,0,0,0,0
254,201612,21,145,3,6,McCracken County              ,209,209,40288499,0,0,0,0,0,0,3,30,3234108,209,209,40288499,0,0,0,0,0,0,3,30,3234108
255,201612,21,151,3,6,Madison County                ,192,192,18290517,14,28,1364960,2,7,405000,17,116,4132864,69,69,7643000,4,8,235000,2,7,405000,5,56,2110000
256,201612,21,157,3,6,Marshall County               ,62,62,13446820,2,4,500000,4,12,960000,1,8,830000,62,62,13446820,2,4,500000,4,12,960000,1,8,830000
257,201612,21,161,3,6,Mason County                  ,26,26,4119000,0,0,0,0,0,0,0,0,0,26,26,4119000,0,0,0,0,0,0,0,0,0
258,201612,21,163,3,6,Meade County                  ,79,79,11402900,1,2,199000,0,0,0,0,0,0,79,79,11402900,1,2,199000,0,0,0,0,0,0
259,201612,21,167,3,6,Mercer County                 ,50,50,7331165,9,18,1237500,0,0,0,0,0,0,9,9,1584000,0,0,0,0,0,0,0,0,0
260,201612,21,175,3,6,Morgan County                 ,20,20,1500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
261,201612,21,179,3,6,Nelson County                 ,156,156,26191493,0,0,0,1,3,232000,0,0,0,156,156,26191493,0,0,0,1,3,232000,0,0,0
262,201612,21,185,3,6,Oldham County                 ,304,304,81322017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
263,201612,21,191,3,6,Pendleton County              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
264,201612,21,209,3,6,Scott County                  ,472,472,65434181,1,2,125000,0,0,0,26,457,28967500,472,472,65434181,1,2,125000,0,0,0,26,457,28967500
265,201612,21,211,3,6,Shelby County                 ,209,209,47336678,0,0,0,0,0,0,7,168,7000000,209,209,47336678,0,0,0,0,0,0,7,168,7000000
266,201612,21,213,3,6,Simpson County                ,74,74,9310505,4,8,568000,1,3,262500,3,24,1168000,64,64,7742517,0,0,0,0,0,0,3,24,1168000
267,201612,21,215,3,6,Spencer County                ,131,131,29781395,0,0,0,0,0,0,0,0,0,131,131,29781395,0,0,0,0,0,0,0,0,0
268,201612,21,221,3,6,Trigg County                  ,10,10,2274192,0,0,0,0,0,0,0,0,0,10,10,2274192,0,0,0,0,0,0,0,0,0
269,201612,21,225,3,6,Union County                  ,7,7,1465561,1,2,142084,0,0,0,0,0,0,3,3,603557,1,2,142084,0,0,0,0,0,0
270,201612,21,239,3,6,Woodford County               ,85,85,16398500,0,0,0,0,0,0,0,0,0,85,85,16398500,0,0,0,0,0,0,0,0,0
271,201612,22,5,3,7,Ascension Parish              ,848,848,138227166,0,0,0,0,0,0,0,0,0,675,675,110654674,0,0,0,0,0,0,0,0,0
272,201612,22,15,3,7,Bossier Parish                ,598,598,109591707,0,0,0,0,0,0,6,82,3000000,574,574,105309682,0,0,0,0,0,0,6,82,3000000
273,201612,22,17,3,7,Caddo Parish                  ,259,259,67601378,0,0,0,0,0,0,0,0,0,259,259,67601378,0,0,0,0,0,0,0,0,0
274,201612,22,31,3,7,De Soto Parish                ,95,95,23093511,0,0,0,0,0,0,10,120,8858759,85,85,20865805,0,0,0,0,0,0,10,120,8858759
275,201612,22,33,3,7,East Baton Rouge Parish       ,1326,1326,318546195,0,0,0,4,16,4166292,0,0,0,1317,1317,317286195,0,0,0,4,16,4166292,0,0,0
276,201612,22,37,3,7,East Feliciana Parish         ,44,44,8930415,0,0,0,1,4,256550,0,0,0,44,44,8930415,0,0,0,1,4,256550,0,0,0
277,201612,22,47,3,7,Iberville Parish              ,111,111,24789083,0,0,0,0,0,0,0,0,0,80,80,19323758,0,0,0,0,0,0,0,0,0
278,201612,22,51,3,7,Jefferson Parish              ,442,442,98907280,10,20,1729822,3,10,469180,7,128,12875494,404,404,91082430,7,14,1317800,3,10,469180,7,128,12875494
279,201612,22,55,3,7,Lafayette Parish              ,1082,1082,214346248,2,4,673697,1,4,1000000,5,100,10537610,1012,1012,205707521,2,4,673697,1,4,1000000,5,100,10537610
280,201612,22,63,3,7,Livingston Parish             ,729,729,160826287,2,4,440000,0,0,0,0,0,0,645,645,144113790,2,4,440000,0,0,0,0,0,0
281,201612,22,71,3,7,Orleans Parish                ,280,280,60729334,35,70,8491914,5,15,2450541,9,243,59812409,239,239,51864262,31,62,7606458,5,15,2450541,5,146,47762985
282,201612,22,75,3,7,Plaquemines Parish            ,51,51,15653739,1,2,280000,0,0,0,0,0,0,51,51,15653739,1,2,280000,0,0,0,0,0,0
283,201612,22,77,3,7,Pointe Coupee Parish          ,45,45,10706619,0,0,0,0,0,0,0,0,0,42,42,9965648,0,0,0,0,0,0,0,0,0
284,201612,22,87,3,7,St. Bernard Parish            ,107,107,14759711,0,0,0,0,0,0,0,0,0,107,107,14759711,0,0,0,0,0,0,0,0,0
285,201612,22,89,3,7,St. Charles Parish            ,124,124,26663357,1,2,213550,0,0,0,0,0,0,124,124,26663357,1,2,213550,0,0,0,0,0,0
286,201612,22,91,3,7,St. Helena Parish             ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
287,201612,22,95,3,7,St. John the Baptist Parish   ,42,42,6710041,0,0,0,0,0,0,0,0,0,15,15,2300521,0,0,0,0,0,0,0,0,0
288,201612,22,99,3,7,St. Martin Parish             ,159,159,31428190,0,0,0,0,0,0,0,0,0,140,140,27877489,0,0,0,0,0,0,0,0,0
289,201612,22,103,3,7,St. Tammany Parish            ,1407,1407,332178536,2,4,500000,0,0,0,0,0,0,1370,1370,318225100,2,4,500000,0,0,0,0,0,0
290,201612,22,109,3,7,Terrebonne Parish             ,141,141,32635154,0,0,0,1,3,525000,0,0,0,141,141,32635154,0,0,0,1,3,525000,0,0,0
291,201612,22,121,3,7,West Baton Rouge Parish       ,263,263,39731047,0,0,0,0,0,0,0,0,0,248,248,38365117,0,0,0,0,0,0,0,0,0
292,201612,22,125,3,7,West Feliciana Parish         ,29,29,11790248,0,0,0,0,0,0,0,0,0,29,29,11790248,0,0,0,0,0,0,0,0,0
293,201612,23,0,1,1,Maine Unorganized Territory   ,83,83,11022421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
294,201612,24,3,3,5,Anne Arundel County           ,1671,1671,288922848,31,62,7256998,0,0,0,10,673,85776861,1656,1656,286343729,31,62,7256998,0,0,0,8,663,84530495
295,201612,24,5,3,5,Baltimore County              ,740,740,165562609,18,36,2640000,0,0,0,11,515,72000000,740,740,165562609,18,36,2640000,0,0,0,11,515,72000000
296,201612,24,9,3,5,Calvert County                ,249,249,56464819,0,0,0,0,0,0,0,0,0,191,191,43404653,0,0,0,0,0,0,0,0,0
297,201612,24,13,3,5,Carroll County                ,288,288,66145064,3,6,840000,0,0,0,0,0,0,288,288,66145064,3,6,840000,0,0,0,0,0,0
298,201612,24,15,3,5,Cecil County                  ,78,78,18587622,0,0,0,0,0,0,0,0,0,78,78,18587622,0,0,0,0,0,0,0,0,0
299,201612,24,17,3,5,Charles County                ,809,809,167520928,0,0,0,0,0,0,3,72,5932425,781,781,162159200,0,0,0,0,0,0,3,72,5932425
300,201612,24,21,3,5,Frederick County              ,856,856,203650616,0,0,0,2,8,1006268,68,1042,134949391,856,856,203650616,0,0,0,2,8,1006268,68,1042,134949391
301,201612,24,23,3,5,Garrett County                ,43,43,16818691,0,0,0,0,0,0,0,0,0,43,43,16818691,0,0,0,0,0,0,0,0,0
302,201612,24,25,3,5,Harford County                ,586,586,126912498,4,8,630000,0,0,0,10,114,10500000,579,579,124924896,4,8,630000,0,0,0,10,114,10500000
303,201612,24,27,3,5,Howard County                 ,1042,1042,220229411,12,24,2620000,0,0,0,7,1091,157845000,1042,1042,220229411,12,24,2620000,0,0,0,7,1091,157845000
304,201612,24,31,3,5,Montgomery County             ,1414,1414,322526774,3,6,717000,0,0,0,11,750,101746564,1414,1414,322526774,3,6,717000,0,0,0,11,750,101746564
305,201612,24,33,3,5,Prince George County          ,1558,1558,354894444,0,0,0,0,0,0,9,500,55993539,1558,1558,354894444,0,0,0,0,0,0,9,500,55993539
306,201612,24,35,3,5,Queen Anne County             ,117,117,35049971,2,4,600000,0,0,0,3,68,4024000,117,117,35049971,2,4,600000,0,0,0,3,68,4024000
307,201612,24,37,3,5,St. Mary's County             ,689,689,141643541,0,0,0,1,4,898854,1,5,955000,689,689,141643541,0,0,0,1,4,898854,1,5,955000
308,201612,24,37,3,5,St. Marys County              ,689,689,141643541,0,0,0,1,4,898854,1,5,955000,689,689,141643541,0,0,0,1,4,898854,1,5,955000
309,201612,24,39,3,5,Somerset County               ,26,26,4261791,0,0,0,0,0,0,1,11,1358867,19,19,2822170,0,0,0,0,0,0,0,0,0
310,201612,24,45,3,5,Wicomico County               ,80,80,14267905,5,10,1349495,2,7,1107560,4,74,6565510,80,80,14267905,5,10,1349495,2,7,1107560,4,74,6565510
311,201612,24,510,3,5,Baltimore (Independent City)  ,253,253,43858840,3,6,359000,0,0,0,18,736,148443584,236,236,41452020,2,4,150000,0,0,0,17,672,137981817
312,201612,25,5,1,1,Bristol County                ,762,762,160222338,4,8,585000,1,3,160000,17,582,51769185,684,684,145408381,4,8,585000,1,3,160000,17,582,51769185
313,201612,25,9,1,1,Essex County                  ,734,734,225767461,48,96,16955650,10,35,4947900,15,227,33761559,526,526,157600057,41,82,14735700,10,35,4947900,5,157,24874866
314,201612,25,17,1,1,Middlesex County              ,1663,1663,499223601,76,152,25669197,26,88,13535474,84,2164,327551187,1401,1401,433206123,54,108,17442438,24,82,12054525,43,1754,258826065
315,201612,25,21,1,1,Norfolk County                ,822,822,368784773,6,12,11760520,6,22,6969566,47,651,90238771,704,704,326654271,5,10,11412002,6,22,6969566,14,430,71443957
316,201612,25,23,1,1,Plymouth County               ,997,997,240491601,12,24,3060040,10,37,3643797,27,244,39594587,761,761,185174578,11,22,2707040,0,0,0,5,127,26567000
317,201612,25,25,1,1,Suffolk County                ,64,64,15837608,77,154,27526892,39,129,29743324,83,3220,784597400,57,57,14731448,73,146,26642876,39,129,29743324,57,3019,755765739
318,201612,26,0,2,3,Michigan Balance of State     ,65,65,12170323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
